appear,code,date,name,p_change,reasons
1,603711,2017-12-07,香飘飘,6.0201,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,603848,2017-12-07,好太太,9.9802,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,002825,2017-12-07,纳尔股份,10.0215,日涨幅偏离值达到7%的前五只证券 ; 
1,000670,2017-12-07,盈方微,7.8788,日换手率达到20%的前五只证券 ; 
1,000038,2017-12-07,深大通,10.0242,日涨幅偏离值达到7%的前五只证券 ; 
1,600311,2017-12-07,荣华实业,10.0173,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,002915,2017-12-07,中欣氟材,10.0098,日涨幅偏离值达到7%的前五只证券 ; 
1,000020,2017-12-07,深华发A,10.0356,日涨幅偏离值达到7%的前五只证券 ; 
1,300722,2017-12-06,新余国科,3.3934,日换手率达到20%的前五只证券 ; 
1,300726,2017-12-06,宏达电子,-4.2513,日换手率达到20%的前五只证券 ; 
1,300255,2017-12-06,常山药业,-5.7225,日跌幅偏离值达到7%的前五只证券 ; 
1,300046,2017-12-06,台基股份,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,002079,2017-12-06,苏州固锝,10.0324,日涨幅偏离值达到7%的前五只证券 ; 
1,300692,2017-12-06,中环环保,4.3593,日换手率达到20%的前五只证券 ; 
2,300725,2017-12-06,药石科技,9.9941,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,002864,2017-12-06,盘龙药业,2.5586,日换手率达到20%的前五只证券 ; 
2,603559,2017-12-06,中通国脉,0.9781,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
2,300708,2017-12-06,聚灿光电,10.0041,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,002857,2017-12-06,三晖电气,0.1412,日振幅值达到15%的前五只证券 ; 
3,002895,2017-12-06,川恒股份,10.0204,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,002879,2017-12-06,长缆科技,10.0,日涨幅偏离值达到7%的前五只证券 ; 
2,002913,2017-12-06,奥士康,9.9924,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,603917,2017-12-06,合力科技,9.9867,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,000733,2017-12-06,振华科技,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,600460,2017-12-06,士兰微,10.0377,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,600338,2017-12-06,西藏珠峰,-9.9955,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,002436,2017-12-06,兴森科技,9.9291,日涨幅偏离值达到7%的前五只证券 ; 
1,300019,2017-12-06,硅宝科技,9.9762,日涨幅偏离值达到7%的前五只证券 ; 
1,603970,2017-12-06,中农立华,1.1089,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002912,2017-12-06,中新赛克,2.3792,日换手率达到20%的前五只证券 ; 
2,002886,2017-12-06,沃特股份,9.483,日振幅值达到15%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,002451,2017-12-06,摩恩电气,-9.9617,日跌幅偏离值达到7%的前五只证券 ; 
1,002606,2017-12-06,大连电瓷,-10.0144,日跌幅偏离值达到7%的前五只证券 ; 
1,603711,2017-12-06,香飘飘,10.0074,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300727,2017-12-06,润禾材料,10.0141,日涨幅偏离值达到7%的前五只证券 ; 
1,300034,2017-12-06,钢研高纳,-8.3737,日跌幅偏离值达到7%的前五只证券 ; 
1,600825,2017-12-06,新华传媒,10.0182,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,603848,2017-12-06,好太太,10.0364,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,603501,2017-12-06,韦尔股份,9.9917,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,000670,2017-12-06,盈方微,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,603222,2017-12-06,济民制药,-10.022,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
2,600137,2017-12-06,浪莎股份,-9.9974,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,000410,2017-12-06,*ST沈机,4.8975,"连续三个交易日内,涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券 ; "
1,002915,2017-12-05,中欣氟材,44.0124,无价格涨跌幅限制的证券 ; 
2,603848,2017-12-05,好太太,10.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,002512,2017-12-05,达华智能,-10.01,日跌幅偏离值达到7%的前五只证券 ; 
1,601360,2017-12-05,三六零,-3.5662,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 
1,002302,2017-12-05,西部建设,5.8656,日振幅值达到15%的前五只证券 ; 
1,000830,2017-12-05,鲁西化工,-9.9885,日跌幅偏离值达到7%的前五只证券 ; 
1,002911,2017-12-05,佛燃股份,-5.0708,日换手率达到20%的前五只证券 ; 
2,603970,2017-12-05,中农立华,4.6416,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300726,2017-12-05,宏达电子,1.879,日换手率达到20%的前五只证券 ; 
1,002828,2017-12-05,贝肯能源,-9.9825,日跌幅偏离值达到7%的前五只证券 ; 
1,603083,2017-12-05,剑桥科技,-6.3086,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
2,002913,2017-12-05,奥士康,9.9938,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002895,2017-12-05,川恒股份,9.9865,日涨幅偏离值达到7%的前五只证券 ; 
1,603937,2017-12-05,丽岛新材,-6.5625,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,300034,2017-12-05,钢研高纳,-9.9688,日跌幅偏离值达到7%的前五只证券 ; 
1,002390,2017-12-05,信邦制药,7.7889,日涨幅偏离值达到7%的前五只证券 ; 
2,002893,2017-12-05,华通热力,8.7041,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,000949,2017-12-05,新乡化纤,6.3726,日涨幅偏离值达到7%的前五只证券 ; 
2,000503,2017-12-05,海虹控股,9.9927,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002912,2017-12-05,中新赛克,1.4438,日换手率达到20%的前五只证券 ; 
1,002865,2017-12-05,钧达股份,1.5588,日换手率达到20%的前五只证券 ; 
1,002812,2017-12-05,创新股份,-9.9916,日跌幅偏离值达到7%的前五只证券 ; 
1,603722,2017-12-05,阿科力,-9.9669,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,002535,2017-12-05,林州重机,10.0823,日涨幅偏离值达到7%的前五只证券 ; 
1,603222,2017-12-05,济民制药,2.1947,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300721,2017-12-05,怡达股份,2.8673,日换手率达到20%的前五只证券 ; 
1,000004,2017-12-05,国农科技,-9.4994,日跌幅偏离值达到7%的前五只证券 ; 
1,603912,2017-12-05,佳力图,-8.1426,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,002656,2017-12-05,摩登大道,-10.0,日跌幅偏离值达到7%的前五只证券 ; 
1,000996,2017-12-05,中国中期,-9.5816,日跌幅偏离值达到7%的前五只证券 ; 
1,300725,2017-12-05,药石科技,0.7976,日换手率达到20%的前五只证券 ; 
1,002622,2017-12-05,融钰集团,-9.9936,日跌幅偏离值达到7%的前五只证券 ; 
2,300727,2017-12-05,润禾材料,9.9793,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,603917,2017-12-05,合力科技,10.0098,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,000673,2017-12-05,当代东方,-9.9911,日跌幅偏离值达到7%的前五只证券 ; 
2,603079,2017-12-05,圣达生物,-9.9982,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,300639,2017-12-05,凯普生物,-4.6295,日换手率达到20%的前五只证券 ; 
1,603078,2017-12-05,江化微,-10.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,603711,2017-12-05,香飘飘,9.996,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,300722,2017-12-05,新余国科,-8.1633,日换手率达到20%的前五只证券 ; 
1,300223,2017-12-05,北京君正,-9.9949,日跌幅偏离值达到7%的前五只证券 ; 
1,300496,2017-12-05,中科创达,-10.0,日跌幅偏离值达到7%的前五只证券 ; 
1,300629,2017-12-05,新劲刚,9.9931,日涨幅偏离值达到7%的前五只证券 ; 
1,603685,2017-12-05,晨丰科技,-7.49,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300128,2017-12-05,锦富技术,-9.9676,日跌幅偏离值达到7%的前五只证券 ; 
2,600209,2017-12-05,罗顿发展,-10.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
1,300505,2017-12-05,川金诺,6.6364,日涨幅偏离值达到7%的前五只证券 ; 
1,000836,2017-12-05,鑫茂科技,-10.079,日跌幅偏离值达到7%的前五只证券 ; 
1,002864,2017-12-05,盘龙药业,-8.1892,日换手率达到20%的前五只证券 ; 
1,300692,2017-12-05,中环环保,9.9971,日涨幅偏离值达到7%的前五只证券 ; 
1,300687,2017-12-05,赛意信息,-9.9904,日跌幅偏离值达到7%的前五只证券 ; 
1,000982,2017-12-05,*ST中绒,2.5568,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券 ; 
1,300730,2017-12-05,科创信息,44.0191,无价格涨跌幅限制的证券 ; 
2,300729,2017-12-05,乐歌股份,9.9843,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,603848,2017-12-04,好太太,10.0352,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,002409,2017-12-04,雅克科技,-9.9837,日跌幅偏离值达到7%的前五只证券 ; 
1,600903,2017-12-04,贵州燃气,-4.4986,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
2,002912,2017-12-04,中新赛克,-0.5145,日换手率达到20%的前五只证券 ; 日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券 ; 
1,000418,2017-12-04,小天鹅A,7.5825,日涨幅偏离值达到7%的前五只证券 ; 
1,300721,2017-12-04,怡达股份,-10.0027,日换手率达到20%的前五只证券 ; 
1,300729,2017-12-04,乐歌股份,9.987,日涨幅偏离值达到7%的前五只证券 ; 
1,601375,2017-12-04,中原证券,-10.0282,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,300666,2017-12-04,江丰电子,-9.9921,日跌幅偏离值达到7%的前五只证券 ; 
1,200168,2017-12-04,舜喆B,-6.6421,日跌幅偏离值达到7%的前五只证券 ; 
1,002801,2017-12-04,微光股份,9.8503,日涨幅偏离值达到7%的前五只证券 ; 
1,603917,2017-12-04,合力科技,44.0225,无价格涨跌幅限制的证券 ; 
2,300722,2017-12-04,新余国科,-10.0025,连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,300335,2017-12-04,迪森股份,-9.9796,日跌幅偏离值达到7%的前五只证券 ; 
2,002625,2017-12-04,光启技术,-10.0,日跌幅偏离值达到7%的前五只证券 ; 连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,300727,2017-12-04,润禾材料,10.0114,日涨幅偏离值达到7%的前五只证券 ; 
2,300725,2017-12-04,药石科技,-0.6166,日换手率达到20%的前五只证券 ; 日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券 ; 
2,300708,2017-12-04,聚灿光电,-9.9926,日跌幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,002913,2017-12-04,奥士康,10.0114,日涨幅偏离值达到7%的前五只证券 ; 
1,002887,2017-12-04,绿茵生态,-9.997,日跌幅偏离值达到7%的前五只证券 ; 
2,603711,2017-12-04,香飘飘,10.0178,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300223,2017-12-04,北京君正,6.2703,日涨幅偏离值达到7%的前五只证券 ; 
1,600722,2017-12-04,金牛化工,10.0139,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,300038,2017-12-04,梅泰诺,-9.989,日跌幅偏离值达到7%的前五只证券 ; 
1,603829,2017-12-04,洛凯股份,-10.016,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,603685,2017-12-04,晨丰科技,-10.009,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002910,2017-12-04,庄园牧场,-9.9859,日跌幅偏离值达到7%的前五只证券 ; 
1,300142,2017-12-04,沃森生物,5.7143,日涨幅偏离值达到7%的前五只证券 ; 
1,603717,2017-12-04,天域生态,-10.0125,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,002053,2017-12-04,云南能投,9.9806,日涨幅偏离值达到7%的前五只证券 ; 
1,000916,2017-12-04,华北高速,8.8889,日涨幅偏离值达到7%的前五只证券 ; 
1,000830,2017-12-04,鲁西化工,9.2163,日涨幅偏离值达到7%的前五只证券 ; 
1,000503,2017-12-04,海虹控股,9.988,日涨幅偏离值达到7%的前五只证券 ; 
1,300639,2017-12-04,凯普生物,-9.9971,日跌幅偏离值达到7%的前五只证券 ; 
2,603809,2017-12-04,豪能股份,-7.5041,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002830,2017-12-04,名雕股份,3.9251,日换手率达到20%的前五只证券 ; 
4,002864,2017-12-04,盘龙药业,-9.9853,日振幅值达到15%的前五只证券 ; 日跌幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券 ; 
1,600311,2017-12-04,荣华实业,9.9467,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,002911,2017-12-04,佛燃股份,-9.9469,日换手率达到20%的前五只证券 ; 
1,002895,2017-12-04,川恒股份,-4.7966,日换手率达到20%的前五只证券 ; 
3,300726,2017-12-04,宏达电子,-8.8799,日振幅值达到15%的前五只证券 ; 日换手率达到20%的前五只证券 ; 日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券 ; 
1,002323,2017-12-04,雅百特,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,300708,2017-12-01,聚灿光电,3.1813,日换手率达到20%的前五只证券 ; 
1,002194,2017-12-01,武汉凡谷,10.0166,日涨幅偏离值达到7%的前五只证券 ; 
1,002422,2017-12-01,科伦药业,9.9952,日涨幅偏离值达到7%的前五只证券 ; 
1,002214,2017-12-01,大立科技,10.0599,日涨幅偏离值达到7%的前五只证券 ; 
1,603970,2017-12-01,中农立华,0.123,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002913,2017-12-01,奥士康,44.0092,无价格涨跌幅限制的证券 ; 
1,002839,2017-12-01,张家港行,-2.7966,日换手率达到20%的前五只证券 ; 
1,603848,2017-12-01,好太太,43.9797,无价格涨跌幅限制的证券 ; 
1,000681,2017-12-01,视觉中国,9.983,日涨幅偏离值达到7%的前五只证券 ; 
1,002911,2017-12-01,佛燃股份,-3.9442,日换手率达到20%的前五只证券 ; 
1,002893,2017-12-01,华通热力,3.0885,日换手率达到20%的前五只证券 ; 
1,000821,2017-12-01,京山轻机,3.2258,日振幅值达到15%的前五只证券 ; 
1,300723,2017-12-01,一品红,4.0526,日换手率达到20%的前五只证券 ; 
1,002830,2017-12-01,名雕股份,-5.7587,日换手率达到20%的前五只证券 ; 
1,603912,2017-12-01,佳力图,-6.2084,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300639,2017-12-01,凯普生物,-4.0,日换手率达到20%的前五只证券 ; 
1,603809,2017-12-01,豪能股份,9.9974,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,000953,2017-12-01,*ST河化,-4.9738,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券 ; 
1,300267,2017-12-01,尔康制药,-9.1437,日跌幅偏离值达到7%的前五只证券 ; 
1,002336,2017-12-01,人人乐,9.9798,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300585,2017-12-01,奥联电子,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,300364,2017-12-01,中文在线,10.0529,日涨幅偏离值达到7%的前五只证券 ; 
1,603685,2017-12-01,晨丰科技,9.9926,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,000677,2017-12-01,恒天海龙,10.0515,日涨幅偏离值达到7%的前五只证券 ; 
2,600903,2017-12-01,贵州燃气,-8.1756,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002129,2017-12-01,中环股份,10.0301,日涨幅偏离值达到7%的前五只证券 ; 
1,000916,2017-12-01,华北高速,10.0544,日涨幅偏离值达到7%的前五只证券 ; 
1,300176,2017-12-01,鸿特精密,9.9982,日涨幅偏离值达到7%的前五只证券 ; 
1,600667,2017-12-01,太极实业,10.0264,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,600807,2017-12-01,天业股份,-8.8723,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,300229,2017-12-01,拓尔思,9.9855,日涨幅偏离值达到7%的前五只证券 ; 
1,300384,2017-12-01,三联虹普,-1.2604,日振幅值达到15%的前五只证券 ; 
2,002895,2017-12-01,川恒股份,9.9859,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,300729,2017-12-01,乐歌股份,44.0224,无价格涨跌幅限制的证券 ; 
2,300722,2017-12-01,新余国科,-10.0067,日跌幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,300721,2017-12-01,怡达股份,-5.2671,日换手率达到20%的前五只证券 ; 
1,002879,2017-12-01,长缆科技,2.2021,日振幅值达到15%的前五只证券 ; 
1,603722,2017-12-01,阿科力,-9.1384,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,200625,2017-12-01,长安B,10.0544,日涨幅偏离值达到7%的前五只证券 ; 
1,300052,2017-12-01,中青宝,9.9715,日涨幅偏离值达到7%的前五只证券 ; 
1,002070,2017-12-01,*ST众和,4.9383,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券 ; 
2,300038,2017-11-30,梅泰诺,5.729,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,300639,2017-11-30,凯普生物,1.303,日换手率达到20%的前五只证券 ; 
2,300727,2017-11-30,润禾材料,9.9794,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,200521,2017-11-30,皖美菱B,-10.0985,日跌幅偏离值达到7%的前五只证券 ; 
2,002911,2017-11-30,佛燃股份,9.985,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,600209,2017-11-30,罗顿发展,10.0151,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,002714,2017-11-30,牧原股份,-9.2403,日跌幅偏离值达到7%的前五只证券 ; 
1,002910,2017-11-30,庄园牧场,1.9852,日换手率达到20%的前五只证券 ; 
1,603809,2017-11-30,豪能股份,10.0113,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,601012,2017-11-30,隆基股份,-10.0028,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,000670,2017-11-30,盈方微,10.0358,日涨幅偏离值达到7%的前五只证券 ; 
2,002912,2017-11-30,中新赛克,10.0,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,603559,2017-11-30,中通国脉,-8.7872,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,002571,2017-11-30,*ST德力,-3.2124,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券 ; 
1,300721,2017-11-30,怡达股份,9.1609,日换手率达到20%的前五只证券 ; 
1,002430,2017-11-30,杭氧股份,-8.9676,日跌幅偏离值达到7%的前五只证券 ; 
3,603970,2017-11-30,中农立华,10.0169,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
2,002129,2017-11-30,中环股份,10.0441,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002336,2017-11-30,人人乐,9.9778,日涨幅偏离值达到7%的前五只证券 ; 
3,002839,2017-11-30,张家港行,9.972,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,603912,2017-11-30,佳力图,3.7804,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
2,300726,2017-11-30,宏达电子,10.007,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300725,2017-11-30,药石科技,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,600438,2017-11-30,通威股份,-7.7176,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
2,000672,2017-11-30,上峰水泥,7.8842,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
2,300722,2017-11-30,新余国科,10.0,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
2,002830,2017-11-30,名雕股份,-9.1291,日跌幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,200625,2017-11-30,长安B,-10.0245,日跌幅偏离值达到7%的前五只证券 ; 
1,603685,2017-11-30,晨丰科技,10.0109,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,603711,2017-11-30,香飘飘,44.0056,无价格涨跌幅限制的证券 ; 
1,603677,2017-11-30,奇精机械,0.0765,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300384,2017-11-30,三联虹普,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,200160,2017-11-30,东沣B,-10.1322,日跌幅偏离值达到7%的前五只证券 ; 
1,600229,2017-11-30,城市传媒,-0.2485,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上 ; 
1,300723,2017-11-30,一品红,5.4969,日换手率达到20%的前五只证券 ; 
1,600360,2017-11-30,华微电子,10.0275,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
2,600903,2017-11-30,贵州燃气,6.2157,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,000636,2017-11-30,风华高科,6.7797,日涨幅偏离值达到7%的前五只证券 ; 
1,000789,2017-11-30,万年青,2.7592,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,601360,2017-11-30,三六零,10.0112,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,002856,2017-11-30,美芝股份,-3.2364,日换手率达到20%的前五只证券 ; 
1,600048,2017-11-29,保利地产,10.0171,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,000789,2017-11-29,万年青,10.0276,日涨幅偏离值达到7%的前五只证券 ; 
3,002846,2017-11-29,英联股份,-9.9778,日跌幅偏离值达到7%的前五只证券 ; 连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 日换手率达到20%的前五只证券 ; 
1,600267,2017-11-29,海正药业,-7.6685,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,002830,2017-11-29,名雕股份,0.0,日换手率达到20%的前五只证券 ; 
1,300666,2017-11-29,江丰电子,-9.9495,日跌幅偏离值达到7%的前五只证券 ; 
2,603083,2017-11-29,剑桥科技,-6.956,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300723,2017-11-29,一品红,-3.3798,日换手率达到20%的前五只证券 ; 
1,002648,2017-11-29,卫星石化,9.9865,日涨幅偏离值达到7%的前五只证券 ; 
1,002409,2017-11-29,雅克科技,-7.6029,日跌幅偏离值达到7%的前五只证券 ; 
1,000885,2017-11-29,同力水泥,10.0064,日涨幅偏离值达到7%的前五只证券 ; 
1,002911,2017-11-29,佛燃股份,-2.622,日换手率达到20%的前五只证券 ; 
2,002110,2017-11-29,三钢闽光,9.9832,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300722,2017-11-29,新余国科,0.0,日换手率达到20%的前五只证券 ; 
1,000671,2017-11-29,阳光城,10.0159,日涨幅偏离值达到7%的前五只证券 ; 
1,000982,2017-11-29,*ST中绒,5.0,"连续三个交易日内,涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券 ; "
1,300727,2017-11-29,润禾材料,9.9924,日涨幅偏离值达到7%的前五只证券 ; 
2,002625,2017-11-29,光启技术,9.9943,日振幅值达到15%的前五只证券 ; 日涨幅偏离值达到7%的前五只证券 ; 
1,002910,2017-11-29,庄园牧场,-5.4148,日换手率达到20%的前五只证券 ; 
1,300671,2017-11-29,富满电子,-7.717,日跌幅偏离值达到7%的前五只证券 ; 
1,002373,2017-11-29,千方科技,-8.8235,日跌幅偏离值达到7%的前五只证券 ; 
1,300692,2017-11-29,中环环保,10.0114,日涨幅偏离值达到7%的前五只证券 ; 
1,300672,2017-11-29,国科微,-7.9845,日跌幅偏离值达到7%的前五只证券 ; 
1,002907,2017-11-29,华森制药,-6.3241,日换手率达到20%的前五只证券 ; 
1,002346,2017-11-29,柘中股份,10.0044,日涨幅偏离值达到7%的前五只证券 ; 
2,300708,2017-11-29,聚灿光电,-8.8339,日跌幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
