code,brk_height,brk_tt_len,longhu_dis,xt_start,xt_end,brk_end,stage,date
94a1cc7d2ca117d6e085f91edc44b147,4.92,2,-1,2018-03-13,2018-03-23,2018-03-27,5,2018-03-26
94a1cc7d2ca117d6e085f91edc44b147,21.74,4,0,2018-03-27,2018-04-10,2018-04-16,5,2018-04-11
94a1cc7d2ca117d6e085f91edc44b147,3.13,2,-1,2018-04-23,2018-05-04,2018-05-08,5,2018-05-07
94a1cc7d2ca117d6e085f91edc44b147,3.24,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
94a1cc7d2ca117d6e085f91edc44b147,14.43,4,-1,2018-07-03,2018-07-11,2018-07-17,5,2018-07-12
275b33ae8b366abc5d7a99f4864dc62e,10.0,1,0,2018-02-22,2018-03-08,2018-03-09,5,2018-03-09
275b33ae8b366abc5d7a99f4864dc62e,4.83,1,-1,2018-03-23,2018-05-11,2018-05-14,5,2018-05-14
275b33ae8b366abc5d7a99f4864dc62e,8.28,3,-1,2018-06-25,2018-07-23,2018-07-26,5,2018-07-24
7e849e07bfafa4872c2ac9afe1665cf5,4.38,2,-1,2018-02-13,2018-03-06,2018-03-08,5,2018-03-07
7e849e07bfafa4872c2ac9afe1665cf5,3.45,3,-1,2018-03-23,2018-04-09,2018-04-12,5,2018-04-10
7e849e07bfafa4872c2ac9afe1665cf5,3.96,2,-1,2018-04-12,2018-04-23,2018-04-25,5,2018-04-24
7e849e07bfafa4872c2ac9afe1665cf5,11.31,2,0,2018-04-25,2018-05-14,2018-05-16,5,2018-05-15
7e849e07bfafa4872c2ac9afe1665cf5,5.8,1,-1,2018-05-16,2018-07-24,2018-07-25,5,2018-07-25
7e849e07bfafa4872c2ac9afe1665cf5,9.09,1,-1,2018-07-25,2018-08-06,2018-08-07,5,2018-08-07
ec350e06d8b120b3ecbcc35d20185216,2.6,1,-1,2018-02-13,2018-02-28,2018-03-01,5,2018-03-01
ec350e06d8b120b3ecbcc35d20185216,5.93,1,-1,2018-03-01,2018-03-16,2018-03-19,5,2018-03-19
ec350e06d8b120b3ecbcc35d20185216,9.94,1,-1,2018-03-19,2018-05-09,2018-05-10,5,2018-05-10
dafe0a5f0ec72f2db726bd66be878a25,5.61,5,-1,2018-06-27,2018-07-20,2018-07-27,5,2018-07-23
8832a03086baccc31926dd0e88d0c39e,11.04,3,-1,2018-02-13,2018-02-28,2018-03-05,5,2018-03-01
8832a03086baccc31926dd0e88d0c39e,58.03,6,1,2018-03-05,2018-03-13,2018-03-21,5,2018-03-14
8832a03086baccc31926dd0e88d0c39e,5.32,4,-1,2018-06-19,2018-07-19,2018-07-25,5,2018-07-20
17716b0ea77d9cf27370243f1be9cc80,5.91,2,-1,2018-06-21,2018-07-24,2018-07-26,5,2018-07-25
46ed4b1a29c793b7794b8a7e810300bd,7.19,2,-1,2018-06-28,2018-07-20,2018-07-24,5,2018-07-23
98b9f0d3ce68103abc4fa85d312daefe,2.96,1,-1,2018-02-26,2018-03-07,2018-03-08,5,2018-03-08
98b9f0d3ce68103abc4fa85d312daefe,3.08,2,-1,2018-03-08,2018-03-16,2018-03-20,5,2018-03-19
98b9f0d3ce68103abc4fa85d312daefe,10.21,2,0,2018-03-20,2018-05-04,2018-05-08,5,2018-05-07
98b9f0d3ce68103abc4fa85d312daefe,6.86,5,-1,2018-05-08,2018-05-21,2018-05-28,5,2018-05-22
554e517335e544434e645c9afa8940e8,16.78,3,1,2018-02-14,2018-03-05,2018-03-08,5,2018-03-06
554e517335e544434e645c9afa8940e8,7.45,7,-1,2018-04-23,2018-05-15,2018-05-24,5,2018-05-16
97c9133e4ee93d3a0be5b2bf8a8e33ff,9.11,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
4196264ddc22e9ef5b154ae35d268fe9,6.44,2,-1,2018-02-13,2018-03-08,2018-03-12,5,2018-03-09
4196264ddc22e9ef5b154ae35d268fe9,5.64,1,-1,2018-06-19,2018-07-12,2018-07-13,5,2018-07-13
4196264ddc22e9ef5b154ae35d268fe9,50.89,5,2,2018-07-13,2018-07-25,2018-08-01,5,2018-07-26
3572cd21a4028e105855c41f733f6054,14.29,3,2,2018-02-23,2018-03-07,2018-03-12,5,2018-03-08
3572cd21a4028e105855c41f733f6054,12.67,3,-1,2018-03-23,2018-05-04,2018-05-09,5,2018-05-07
3572cd21a4028e105855c41f733f6054,9.98,1,0,2018-05-09,2018-05-25,2018-05-28,5,2018-05-28
674a01cb490cc5e6cafbb3cf9089bceb,10.75,3,-1,2018-02-27,2018-03-08,2018-03-13,5,2018-03-09
674a01cb490cc5e6cafbb3cf9089bceb,3.93,1,-1,2018-03-13,2018-04-04,2018-04-09,5,2018-04-09
674a01cb490cc5e6cafbb3cf9089bceb,9.96,1,0,2018-04-09,2018-04-25,2018-04-26,5,2018-04-26
bddc0a5e2f8df1d93574d4f87bc26dd6,9.92,1,0,2018-02-26,2018-04-11,2018-04-12,5,2018-04-12
96d0bda82f2a4d30c82193303cde2c07,5.14,4,-1,2018-02-14,2018-03-07,2018-03-13,5,2018-03-08
96d0bda82f2a4d30c82193303cde2c07,13.22,2,1,2018-03-13,2018-03-21,2018-03-23,5,2018-03-22
96d0bda82f2a4d30c82193303cde2c07,14.58,2,0,2018-06-19,2018-07-17,2018-07-19,5,2018-07-18
2dbc21f68c91ab180297be24fb4ac0b8,7.72,1,-1,2018-02-22,2018-03-09,2018-03-12,5,2018-03-12
c264bd19b784650e0af05f99d0b79247,5.19,5,-1,2018-02-14,2018-03-05,2018-03-12,5,2018-03-06
c264bd19b784650e0af05f99d0b79247,6.6,2,-1,2018-03-12,2018-03-30,2018-04-03,5,2018-04-02
c264bd19b784650e0af05f99d0b79247,21.12,2,1,2018-04-03,2018-04-13,2018-04-17,5,2018-04-16
c264bd19b784650e0af05f99d0b79247,4.48,1,-1,2018-04-23,2018-05-23,2018-05-24,5,2018-05-24
1f2e6d13f06b6f1ac0d9f57468c496c9,3.34,3,-1,2018-02-22,2018-03-08,2018-03-13,5,2018-03-09
1f2e6d13f06b6f1ac0d9f57468c496c9,10.15,2,0,2018-03-13,2018-04-04,2018-04-10,5,2018-04-09
1f2e6d13f06b6f1ac0d9f57468c496c9,10.0,2,-1,2018-04-23,2018-05-22,2018-05-24,5,2018-05-23
15c465b2c50f198d445b45f8a3503e22,13.11,2,0,2018-04-20,2018-05-23,2018-05-25,5,2018-05-24
70ef8c1c0c74e2cf8a801d758d8d59c9,3.21,2,-1,2018-02-14,2018-03-09,2018-03-13,5,2018-03-12
70ef8c1c0c74e2cf8a801d758d8d59c9,9.99,1,0,2018-03-13,2018-04-04,2018-04-09,5,2018-04-09
70ef8c1c0c74e2cf8a801d758d8d59c9,4.11,1,-1,2018-06-19,2018-07-16,2018-07-17,5,2018-07-17
70ef8c1c0c74e2cf8a801d758d8d59c9,3.23,2,-1,2018-07-17,2018-08-08,2018-08-10,5,2018-08-09
899a4985b98394e2ee477e2c1235e515,6.3,1,-1,2018-04-25,2018-05-09,2018-05-10,5,2018-05-10
899a4985b98394e2ee477e2c1235e515,12.1,2,0,2018-05-24,2018-06-08,2018-06-12,5,2018-06-11
fba1d832a6e6eae50fac22af9d352082,12.19,3,-1,2018-02-22,2018-03-02,2018-03-07,5,2018-03-05
fba1d832a6e6eae50fac22af9d352082,15.19,2,-1,2018-04-03,2018-04-13,2018-05-09,5,2018-04-16
577a043bb1e455e71c5481fe8e2b1ab9,2.37,3,-1,2018-02-26,2018-03-07,2018-03-12,5,2018-03-08
577a043bb1e455e71c5481fe8e2b1ab9,6.32,2,-1,2018-07-05,2018-07-23,2018-07-25,5,2018-07-24
05e5ba49c13b5bc52971148b4e9f3f92,8.98,3,-1,2018-06-19,2018-06-28,2018-07-03,5,2018-06-29
4e4168aeb9730c0e31995d833a0ddaa6,3.17,2,-1,2018-02-26,2018-03-09,2018-03-13,5,2018-03-12
4e4168aeb9730c0e31995d833a0ddaa6,0.89,1,-1,2018-03-13,2018-04-02,2018-04-03,5,2018-04-03
4e4168aeb9730c0e31995d833a0ddaa6,4.31,2,-1,2018-04-10,2018-05-04,2018-05-08,5,2018-05-07
4e4168aeb9730c0e31995d833a0ddaa6,10.08,1,0,2018-05-08,2018-05-16,2018-05-18,5,2018-05-17
4e4168aeb9730c0e31995d833a0ddaa6,9.97,1,0,2018-06-19,2018-06-29,2018-07-02,5,2018-07-02
4e4168aeb9730c0e31995d833a0ddaa6,9.07,2,-1,2018-07-02,2018-07-25,2018-07-27,5,2018-07-26
a70297aa7f9f4d798744d59967ec6c7e,21.21,7,-1,2018-02-13,2018-04-27,2018-05-10,5,2018-05-02
a70297aa7f9f4d798744d59967ec6c7e,17.68,3,0,2018-05-10,2018-05-25,2018-05-30,5,2018-05-28
a70297aa7f9f4d798744d59967ec6c7e,8.96,1,0,2018-05-30,2018-06-11,2018-06-12,5,2018-06-12
a70297aa7f9f4d798744d59967ec6c7e,10.32,2,0,2018-06-12,2018-07-12,2018-07-16,5,2018-07-13
23d88ab2fdf2c59b45a9374519e0cadf,4.48,2,-1,2018-06-19,2018-07-20,2018-07-24,5,2018-07-23
2af9804fba27460027eedf165d4dc22d,9.98,1,-1,2018-02-26,2018-03-07,2018-03-08,5,2018-03-08
2af9804fba27460027eedf165d4dc22d,6.11,4,-1,2018-04-26,2018-05-16,2018-05-22,5,2018-05-17
868d2d45bba3b3921a00b50143132311,3.81,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
5edfae241c527caaa4105f6cea621098,6.78,2,-1,2018-02-14,2018-03-19,2018-03-21,5,2018-03-20
5edfae241c527caaa4105f6cea621098,19.08,5,-1,2018-06-21,2018-07-19,2018-07-26,5,2018-07-20
34922cf0a2cd41c4d3e3bdded03e2a9d,20.4,3,0,2018-04-23,2018-05-07,2018-05-10,5,2018-05-08
fdc9dac0fcf7ea59bfb0ac6d08201d55,6.32,1,-1,2018-02-26,2018-03-07,2018-03-08,5,2018-03-08
390f24f0c22d9458a1457bd736d6f435,25.18,3,0,2018-06-19,2018-08-03,2018-08-08,5,2018-08-06
fe983e2bdc6d13978e021b1a48a93797,15.57,7,-1,2018-02-13,2018-03-02,2018-03-13,5,2018-03-05
fe983e2bdc6d13978e021b1a48a93797,8.97,5,-1,2018-07-10,2018-07-20,2018-07-27,5,2018-07-23
fe983e2bdc6d13978e021b1a48a93797,2.37,1,-1,2018-07-27,2018-08-06,2018-08-07,5,2018-08-07
f4881e1654bc1cbe190c6a1c3f6dec40,4.38,1,-1,2018-07-03,2018-07-11,2018-07-12,5,2018-07-12
f4881e1654bc1cbe190c6a1c3f6dec40,3.85,1,-1,2018-07-12,2018-07-23,2018-07-24,5,2018-07-24
025cd5fbce097fdc8eed0ee30ed9e5b1,3.76,1,-1,2018-02-22,2018-03-20,2018-03-21,5,2018-03-21
025cd5fbce097fdc8eed0ee30ed9e5b1,20.32,4,3,2018-06-21,2018-07-25,2018-07-31,5,2018-07-26
e44ad668539fa5eeedd970c9b231494c,12.04,2,0,2018-02-26,2018-03-23,2018-03-27,5,2018-03-26
e44ad668539fa5eeedd970c9b231494c,11.62,3,-1,2018-03-27,2018-04-13,2018-04-18,5,2018-04-16
e44ad668539fa5eeedd970c9b231494c,3.86,1,-1,2018-06-01,2018-06-11,2018-06-12,5,2018-06-12
e44ad668539fa5eeedd970c9b231494c,21.19,3,-1,2018-06-13,2018-06-28,2018-07-03,5,2018-06-29
c4b3daf070d927ddbfbe3ab100c45c04,2.78,2,-1,2018-02-26,2018-03-08,2018-03-12,5,2018-03-09
0fd282d030f8757a190de98dbaeed61b,16.06,6,-1,2018-03-26,2018-04-09,2018-04-17,5,2018-04-10
0fd282d030f8757a190de98dbaeed61b,7.83,1,-1,2018-06-19,2018-07-24,2018-07-25,5,2018-07-25
27dc65b0eae8cfc00a7bd6a15aa84f6c,6.04,1,-1,2018-05-16,2018-05-30,2018-05-31,5,2018-05-31
27dc65b0eae8cfc00a7bd6a15aa84f6c,17.11,2,0,2018-06-19,2018-07-11,2018-07-13,5,2018-07-12
e15d4691e6c6eefba7e3b5f15c1ed7ae,5.09,1,-1,2018-02-26,2018-03-07,2018-03-08,5,2018-03-08
e15d4691e6c6eefba7e3b5f15c1ed7ae,16.23,4,-1,2018-03-08,2018-04-24,2018-05-02,5,2018-04-25
e15d4691e6c6eefba7e3b5f15c1ed7ae,15.53,4,-1,2018-05-02,2018-05-18,2018-05-24,5,2018-05-21
e15d4691e6c6eefba7e3b5f15c1ed7ae,6.35,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
9d4ee07d70da705697a46622b6e3079b,3.54,1,-1,2018-03-01,2018-03-19,2018-03-20,5,2018-03-20
9d4ee07d70da705697a46622b6e3079b,9.61,4,-1,2018-07-06,2018-07-23,2018-07-27,5,2018-07-24
9d4ee07d70da705697a46622b6e3079b,22.71,3,0,2018-07-30,2018-08-09,2018-08-14,5,2018-08-10
d4ee2cf362c46daf28a3dcca7e8b6fb8,8.97,4,-1,2018-06-26,2018-07-06,2018-07-12,5,2018-07-09
f05d9208b9ee457c5cb33d0adeb31c0b,2.54,2,-1,2018-02-13,2018-02-28,2018-03-02,5,2018-03-01
f05d9208b9ee457c5cb33d0adeb31c0b,2.34,1,-1,2018-03-21,2018-05-09,2018-05-10,5,2018-05-10
8213c8591e581e32cde3b8e989fb443e,9.98,1,0,2018-04-02,2018-04-17,2018-04-18,5,2018-04-18
8213c8591e581e32cde3b8e989fb443e,9.92,1,-1,2018-06-11,2018-06-28,2018-06-29,5,2018-06-29
961c15d89727c74ff3b6af3e7287ea46,8.92,1,0,2018-02-26,2018-03-13,2018-03-14,5,2018-03-14
961c15d89727c74ff3b6af3e7287ea46,8.0,2,-1,2018-05-30,2018-06-08,2018-06-12,5,2018-06-11
961c15d89727c74ff3b6af3e7287ea46,11.7,3,-1,2018-07-05,2018-07-20,2018-07-25,5,2018-07-23
d0d5c069ae832e6438185b96e779cc40,4.35,1,-1,2018-02-27,2018-03-16,2018-03-19,5,2018-03-19
d0d5c069ae832e6438185b96e779cc40,21.04,2,0,2018-03-19,2018-05-03,2018-05-07,5,2018-05-04
1f1c5584dc58f74c5fc6c06d3545bca9,6.41,2,-1,2018-03-01,2018-03-15,2018-03-19,5,2018-03-16
74d03b7735d942053a382fdc677742ee,3.93,2,-1,2018-02-13,2018-03-08,2018-03-12,5,2018-03-09
74d03b7735d942053a382fdc677742ee,21.1,2,1,2018-03-15,2018-04-24,2018-04-26,5,2018-04-25
74d03b7735d942053a382fdc677742ee,9.92,1,0,2018-06-07,2018-06-26,2018-06-27,5,2018-06-27
0939ec76f2dc3352d9b89aa010e3a535,3.4,1,-1,2018-02-22,2018-03-07,2018-03-08,5,2018-03-08
0939ec76f2dc3352d9b89aa010e3a535,37.15,4,0,2018-06-19,2018-06-27,2018-07-03,5,2018-06-28
0939ec76f2dc3352d9b89aa010e3a535,13.94,2,-1,2018-07-06,2018-07-25,2018-07-27,5,2018-07-26
7d1e51b2c07260db686ea90d056a2c62,2.66,3,-1,2018-02-22,2018-03-07,2018-03-12,5,2018-03-08
7d1e51b2c07260db686ea90d056a2c62,20.41,4,2,2018-06-19,2018-07-20,2018-07-26,5,2018-07-23
7d1e51b2c07260db686ea90d056a2c62,6.61,1,-1,2018-07-26,2018-08-06,2018-08-07,5,2018-08-07
471b041bd36e53d250b07f819290eb82,9.26,2,-1,2018-02-26,2018-03-16,2018-03-20,5,2018-03-19
471b041bd36e53d250b07f819290eb82,12.17,2,-1,2018-05-02,2018-05-17,2018-05-21,5,2018-05-18
471b041bd36e53d250b07f819290eb82,8.79,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
cd684b244a23ef2ff7c89bb4fa6f1017,9.98,1,0,2018-02-22,2018-04-24,2018-04-25,5,2018-04-25
7ab0b7b0a3ed9c1bce8bb3462ab8219e,5.5,2,-1,2018-02-14,2018-03-07,2018-03-09,5,2018-03-08
7ab0b7b0a3ed9c1bce8bb3462ab8219e,9.98,1,0,2018-03-27,2018-04-19,2018-04-20,5,2018-04-20
7ab0b7b0a3ed9c1bce8bb3462ab8219e,5.14,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
10e5d8d3ad3979387074059d9dbd11e3,4.0,1,-1,2018-02-22,2018-03-21,2018-03-22,5,2018-03-22
10e5d8d3ad3979387074059d9dbd11e3,5.86,1,-1,2018-03-22,2018-04-09,2018-04-10,5,2018-04-10
10e5d8d3ad3979387074059d9dbd11e3,6.67,1,-1,2018-04-10,2018-05-21,2018-05-22,5,2018-05-22
10e5d8d3ad3979387074059d9dbd11e3,4.02,1,-1,2018-05-22,2018-06-14,2018-06-15,5,2018-06-15
a429d89720f69f0e96b2b7e987acc1dd,5.55,3,-1,2018-02-13,2018-02-28,2018-03-05,5,2018-03-01
a429d89720f69f0e96b2b7e987acc1dd,16.43,4,3,2018-03-05,2018-03-19,2018-03-23,5,2018-03-20
a429d89720f69f0e96b2b7e987acc1dd,10.2,2,0,2018-04-17,2018-05-03,2018-05-07,5,2018-05-04
a429d89720f69f0e96b2b7e987acc1dd,6.9,2,-1,2018-05-07,2018-05-21,2018-05-23,5,2018-05-22
a429d89720f69f0e96b2b7e987acc1dd,6.16,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
a429d89720f69f0e96b2b7e987acc1dd,4.01,1,-1,2018-06-29,2018-07-25,2018-07-26,5,2018-07-26
9a9d4ac4ab5007fe65172f0b48185f60,3.72,1,-1,2018-02-13,2018-02-28,2018-03-01,5,2018-03-01
9a9d4ac4ab5007fe65172f0b48185f60,10.0,1,0,2018-03-01,2018-03-29,2018-03-30,5,2018-03-30
9a9d4ac4ab5007fe65172f0b48185f60,2.36,1,-1,2018-06-19,2018-06-28,2018-06-29,5,2018-06-29
9a9d4ac4ab5007fe65172f0b48185f60,13.37,2,1,2018-06-29,2018-07-13,2018-07-17,5,2018-07-16
33c5a88e2b0e6b698e85c742834f9745,8.97,4,-1,2018-02-14,2018-03-07,2018-03-13,5,2018-03-08
33c5a88e2b0e6b698e85c742834f9745,4.07,2,-1,2018-03-13,2018-03-21,2018-03-23,5,2018-03-22
33c5a88e2b0e6b698e85c742834f9745,5.7,1,-1,2018-03-23,2018-05-21,2018-05-22,5,2018-05-22
33c5a88e2b0e6b698e85c742834f9745,5.37,5,-1,2018-06-25,2018-07-19,2018-07-26,5,2018-07-20
41c3cef0ec9d4b0d530e1df5a28f7a19,4.43,1,-1,2018-02-26,2018-03-29,2018-03-30,5,2018-03-30
41c3cef0ec9d4b0d530e1df5a28f7a19,4.85,1,-1,2018-03-30,2018-05-08,2018-05-09,5,2018-05-09
41c3cef0ec9d4b0d530e1df5a28f7a19,3.72,4,-1,2018-06-19,2018-07-23,2018-07-27,5,2018-07-24
41c3cef0ec9d4b0d530e1df5a28f7a19,10.03,1,0,2018-07-27,2018-08-10,2018-08-13,5,2018-08-13
b15b4d0855ff95a4b34598b94d94bd45,9.98,1,0,2018-02-13,2018-03-02,2018-03-05,5,2018-03-05
b15b4d0855ff95a4b34598b94d94bd45,8.49,3,-1,2018-05-03,2018-05-16,2018-05-21,5,2018-05-17
b15b4d0855ff95a4b34598b94d94bd45,10.47,2,-1,2018-07-03,2018-07-12,2018-07-16,5,2018-07-13
711af6918050439eede9934d5d27df5a,10.57,2,0,2018-02-27,2018-03-22,2018-03-26,5,2018-03-23
711af6918050439eede9934d5d27df5a,5.71,1,-1,2018-03-26,2018-04-03,2018-04-04,5,2018-04-04
711af6918050439eede9934d5d27df5a,9.93,1,0,2018-06-04,2018-06-15,2018-06-19,5,2018-06-19
711af6918050439eede9934d5d27df5a,10.17,2,0,2018-06-22,2018-07-05,2018-07-09,5,2018-07-06
7abdd2cfc15396cf2cecd99db9e3e615,11.73,2,0,2018-03-26,2018-04-09,2018-04-11,5,2018-04-10
7abdd2cfc15396cf2cecd99db9e3e615,4.72,2,-1,2018-04-11,2018-04-23,2018-04-25,5,2018-04-24
7abdd2cfc15396cf2cecd99db9e3e615,7.42,2,-1,2018-04-25,2018-07-24,2018-07-26,5,2018-07-25
7abdd2cfc15396cf2cecd99db9e3e615,3.54,1,-1,2018-07-30,2018-08-10,2018-08-13,5,2018-08-13
de34a55c53f880c393acc5e0b1a5d8c8,2.02,2,-1,2018-02-22,2018-03-09,2018-03-13,5,2018-03-12
de34a55c53f880c393acc5e0b1a5d8c8,7.07,2,-1,2018-03-13,2018-03-21,2018-03-23,5,2018-03-22
de34a55c53f880c393acc5e0b1a5d8c8,65.23,6,0,2018-06-19,2018-07-19,2018-07-27,5,2018-07-20
cd10483e7c30e0166cd953444c0b20f5,9.97,1,0,2018-08-02,2018-08-13,2018-08-14,5,2018-08-14
aac4fab46d15904591add0da187e0082,8.46,2,-1,2018-02-13,2018-03-08,2018-03-12,5,2018-03-09
aac4fab46d15904591add0da187e0082,6.6,2,-1,2018-03-12,2018-04-09,2018-04-11,5,2018-04-10
aac4fab46d15904591add0da187e0082,12.53,4,2,2018-04-11,2018-05-11,2018-05-17,5,2018-05-14
aac4fab46d15904591add0da187e0082,4.3,2,-1,2018-06-21,2018-07-18,2018-07-20,5,2018-07-19
a2b9edc90554f0d8ecb2f760536e81b9,3.33,1,-1,2018-02-27,2018-03-13,2018-03-14,5,2018-03-14
a2b9edc90554f0d8ecb2f760536e81b9,20.9,6,-1,2018-03-15,2018-03-26,2018-04-03,5,2018-03-27
a2b9edc90554f0d8ecb2f760536e81b9,30.94,3,0,2018-04-20,2018-05-07,2018-05-10,5,2018-05-08
a2b9edc90554f0d8ecb2f760536e81b9,6.32,2,0,2018-05-29,2018-06-12,2018-06-14,5,2018-06-13
a2b9edc90554f0d8ecb2f760536e81b9,11.0,2,0,2018-07-09,2018-07-24,2018-07-26,5,2018-07-25
2d8ac4d9d184854f60d9629ecb66f844,10.12,3,-1,2018-02-13,2018-04-03,2018-04-10,5,2018-04-04
d34bfb363ad65adbef9d8679ee6ba4d0,22.59,4,2,2018-06-19,2018-06-28,2018-07-04,5,2018-06-29
d469e321a27621f6a5c820b7eaa12b43,4.31,2,-1,2018-02-26,2018-03-16,2018-03-20,5,2018-03-19
d469e321a27621f6a5c820b7eaa12b43,16.62,10,-1,2018-04-03,2018-05-03,2018-05-17,5,2018-05-04
d469e321a27621f6a5c820b7eaa12b43,5.97,1,0,2018-05-17,2018-05-28,2018-05-29,5,2018-05-29
d469e321a27621f6a5c820b7eaa12b43,5.11,2,-1,2018-06-19,2018-07-06,2018-07-10,5,2018-07-09
d469e321a27621f6a5c820b7eaa12b43,10.0,1,0,2018-07-10,2018-07-24,2018-07-25,5,2018-07-25
69a8a9200a06db8dacf4db3d8b5d69b3,9.83,5,-1,2018-07-06,2018-07-24,2018-07-31,5,2018-07-25
518e877e9f2bf5ec3863e8b417d9c902,13.49,2,0,2018-02-13,2018-03-21,2018-03-23,5,2018-03-22
e85c333a3d92795b24067ca986fa1272,28.57,4,0,2018-04-17,2018-05-21,2018-05-25,5,2018-05-22
e85c333a3d92795b24067ca986fa1272,114.63,8,0,2018-07-06,2018-07-16,2018-07-26,5,2018-07-17
9ebdc4448a4a98c99102c9dedf9222fb,3.89,2,-1,2018-02-26,2018-03-09,2018-03-13,5,2018-03-12
9ebdc4448a4a98c99102c9dedf9222fb,9.97,1,0,2018-06-19,2018-07-09,2018-07-10,5,2018-07-10
9ebdc4448a4a98c99102c9dedf9222fb,4.33,4,-1,2018-07-10,2018-07-23,2018-07-27,5,2018-07-24
9ebdc4448a4a98c99102c9dedf9222fb,2.76,1,-1,2018-07-27,2018-08-09,2018-08-10,5,2018-08-10
73d1d7d17aade2d902f5ffdff9f757f1,3.64,2,-1,2018-02-28,2018-03-08,2018-03-12,5,2018-03-09
73d1d7d17aade2d902f5ffdff9f757f1,11.9,2,1,2018-06-21,2018-07-02,2018-07-04,5,2018-07-03
73d1d7d17aade2d902f5ffdff9f757f1,9.97,1,0,2018-07-04,2018-07-13,2018-07-16,5,2018-07-16
c6369d7b2f286fcc3388c653fcc4ffe5,4.25,2,-1,2018-07-06,2018-07-25,2018-07-27,5,2018-07-26
6c31b0b1950f25485142613cc8967dcf,6.71,4,-1,2018-02-26,2018-03-09,2018-03-15,5,2018-03-12
6c31b0b1950f25485142613cc8967dcf,8.5,1,0,2018-06-28,2018-07-09,2018-07-10,5,2018-07-10
6c31b0b1950f25485142613cc8967dcf,10.15,2,-1,2018-07-10,2018-07-20,2018-07-24,5,2018-07-23
5b28fe1980cbeec532705633bcbec868,16.9,3,-1,2018-03-23,2018-04-03,2018-04-10,5,2018-04-04
5b28fe1980cbeec532705633bcbec868,4.72,1,-1,2018-04-25,2018-05-18,2018-05-21,5,2018-05-21
5b28fe1980cbeec532705633bcbec868,11.06,2,0,2018-06-19,2018-07-06,2018-07-10,5,2018-07-09
22c07e5ddb77bf71e1720e0e70b0e105,17.73,4,2,2018-02-26,2018-03-09,2018-03-15,5,2018-03-12
22c07e5ddb77bf71e1720e0e70b0e105,5.9,2,-1,2018-03-21,2018-03-30,2018-04-03,5,2018-04-02
22c07e5ddb77bf71e1720e0e70b0e105,4.15,2,-1,2018-04-03,2018-05-03,2018-05-07,5,2018-05-04
22c07e5ddb77bf71e1720e0e70b0e105,12.98,2,-1,2018-05-30,2018-07-20,2018-07-24,5,2018-07-23
22c07e5ddb77bf71e1720e0e70b0e105,5.39,3,-1,2018-07-24,2018-08-07,2018-08-10,5,2018-08-08
248569c09e0e99239d9137d78f1e449e,10.0,1,0,2018-03-15,2018-04-04,2018-04-09,5,2018-04-09
248569c09e0e99239d9137d78f1e449e,2.92,1,-1,2018-04-13,2018-05-07,2018-05-08,5,2018-05-08
248569c09e0e99239d9137d78f1e449e,16.28,3,-1,2018-06-20,2018-06-28,2018-07-03,5,2018-06-29
06ce1b989e22130d7941bad5afaf4b8f,15.53,10,-1,2018-02-13,2018-03-01,2018-03-15,5,2018-03-02
06ce1b989e22130d7941bad5afaf4b8f,25.17,5,4,2018-06-19,2018-06-28,2018-07-05,5,2018-06-29
2e47315425b9e2751f63dcd18f8b881d,5.9,2,-1,2018-02-13,2018-03-09,2018-03-13,5,2018-03-12
e1243ee7d57ec2b7d9d05d85c08091cc,13.14,2,0,2018-03-02,2018-03-13,2018-03-15,5,2018-03-14
8b071f676ec8bb1c5b553f1ee13d8590,11.28,2,-1,2018-02-13,2018-03-05,2018-03-07,5,2018-03-06
8b071f676ec8bb1c5b553f1ee13d8590,4.95,1,-1,2018-03-07,2018-05-25,2018-05-28,5,2018-05-28
f8ea38fcd7eafac8a03b2089e21c2e76,21.71,3,0,2018-03-02,2018-03-23,2018-03-28,5,2018-03-26
f8ea38fcd7eafac8a03b2089e21c2e76,3.37,1,-1,2018-06-21,2018-07-02,2018-07-03,5,2018-07-03
f8ea38fcd7eafac8a03b2089e21c2e76,11.38,2,-1,2018-07-03,2018-07-20,2018-07-24,5,2018-07-23
d53c63fadcb2245222a12d684a0826cd,16.35,2,0,2018-02-27,2018-03-09,2018-03-13,5,2018-03-12
d53c63fadcb2245222a12d684a0826cd,12.44,2,0,2018-04-18,2018-05-09,2018-05-11,5,2018-05-10
d53c63fadcb2245222a12d684a0826cd,10.08,1,0,2018-05-30,2018-06-13,2018-06-14,5,2018-06-14
da62f7a04c632d088d5add15bdf83d74,2.78,1,-1,2018-02-28,2018-03-09,2018-03-12,5,2018-03-12
da62f7a04c632d088d5add15bdf83d74,3.65,2,-1,2018-03-26,2018-04-09,2018-04-11,5,2018-04-10
da62f7a04c632d088d5add15bdf83d74,10.04,1,0,2018-06-21,2018-07-23,2018-07-24,5,2018-07-24
71bf4296f5cf15dab8aa1500544e3cc0,10.05,1,0,2018-04-04,2018-04-24,2018-04-25,5,2018-04-25
