brk_end,code,created,date,stage,xt_end,xt_start
,c63a2cb71642efd5fea3dc068e0d95a6,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,0bf074c740bedc374549f48cac1e9ae4,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,0a80815fb9cb5e5d7cc1398adaf2881c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
,0a80815fb9cb5e5d7cc1398adaf2881c,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,4dd1d2ba2eab08fb2e443999daa3674f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,01840b4a2d3c70db74e317b99d2ec25d,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
2018-08-29,e01cfa741635d61482f67d6d4fb08d40,2018-08-29,2018-08-29,5,2018-08-27,2018-07-27
2018-07-27,e01cfa741635d61482f67d6d4fb08d40,2018-08-29,2018-07-27,6,2018-07-25,2018-07-17
,0f0addfc8d73d7d25fe32e83a66b770b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
2018-08-13,0f0addfc8d73d7d25fe32e83a66b770b,2018-08-29,2018-08-13,6,2018-08-06,2018-07-18
,935c6e9b800932e7d293364259f6cb63,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,c05e111e1486efb2b8b3a1eb2dfc4010,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,cf22c59c7f14da9352d99684d68252d3,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-30,cf22c59c7f14da9352d99684d68252d3,2018-08-29,2018-07-30,6,2018-07-27,2018-07-18
,a346d4affba60154f48e4ece32e627ab,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,a01bd388b14c6dfb4c0e3f4a5326c58e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,ecbc89df99634889343e68770584f459,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,ecbc89df99634889343e68770584f459,2018-08-29,2018-07-27,4,2018-07-27,2018-07-17
,c5d16ec009999c0b20ce4eec529cfed7,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,5545089e01abf99871bc78a92c56892f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-14,5545089e01abf99871bc78a92c56892f,2018-08-29,2018-08-14,6,2018-08-14,2018-08-06
,6419734b55e62d3642e17d60dc412006,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
,6419734b55e62d3642e17d60dc412006,2018-08-29,2018-07-30,4,2018-07-30,2018-07-17
,4e6f4e4ddb2cd511e4a6adc8ff7c8509,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,b41695db3e8ce02142806a326280bb1e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
2018-08-29,5bdceb3e7ca4446ddebfe3edfa6db7e0,2018-08-29,2018-08-29,5,2018-08-28,2018-08-20
2018-08-16,5bdceb3e7ca4446ddebfe3edfa6db7e0,2018-08-29,2018-08-16,6,2018-08-14,2018-08-03
,c52e30a1514d163b1686ac1d7066a3ad,2018-08-29,2018-08-29,2,2018-08-29,2018-08-14
2018-08-09,c52e30a1514d163b1686ac1d7066a3ad,2018-08-29,2018-08-09,6,2018-08-08,2018-07-23
,c8a97804ff166c04aaf2caebafa73f61,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,1e32d4b1d45dce3caeb64aa94431f12e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,ea5013d3e043a93f72fce17093e0e993,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,c49c90fd03e46b5ae88bb36d1c376a94,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,667049eae86935aab54d153a7205f02b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,e7976eab733e172d3b8ff2cb444412ac,2018-08-29,2018-08-13,4,2018-08-13,2018-07-18
,8912e697d463b8daae1ecffd785c1ad1,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
2018-08-21,8912e697d463b8daae1ecffd785c1ad1,2018-08-29,2018-08-21,6,2018-08-16,2018-08-06
,68e9c35e75421acbaaacf184a7e6fd13,2018-08-29,2018-08-29,2,2018-08-29,2018-07-30
,4345b2ad94bfd22534f0abc05816588b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,c2562c2bbefa28b37b6f9fc18b07370d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,7ecd9c4014637f0eed341b853d7ed98c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-03
,7ecd9c4014637f0eed341b853d7ed98c,2018-08-29,2018-07-30,4,2018-07-30,2018-07-17
,9634d4f679f05c4a79fe34ffe9c2e10a,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,2305e59cce9586da174b8889ac7a8ce2,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,2305e59cce9586da174b8889ac7a8ce2,2018-08-29,2018-07-30,4,2018-07-30,2018-07-18
,bf96c3e5acf370f6527a2e576ad93264,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,bf96c3e5acf370f6527a2e576ad93264,2018-08-29,2018-08-01,4,2018-08-01,2018-07-19
,83eba90375323e53f9580d096cc5cc3a,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,83eba90375323e53f9580d096cc5cc3a,2018-08-29,2018-07-27,4,2018-07-27,2018-07-17
,78dcc3873d6b7bc049168bacd9844bab,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
,f259a5949c146cc892c3c1caff686230,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,ba81bb98909b925d7956b2be08b8b03f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
,ba81bb98909b925d7956b2be08b8b03f,2018-08-29,2018-08-07,4,2018-08-07,2018-07-17
,20d58d7ced6cae3dcc200b5273939f04,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,20d58d7ced6cae3dcc200b5273939f04,2018-08-29,2018-07-31,4,2018-07-31,2018-07-23
,a975c9c7b951444067df465efb4472fd,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
2018-08-16,77b16c1d63595da3891924ef951011d7,2018-08-29,2018-08-16,6,2018-08-15,2018-08-06
,9ace9a1957b436b2485f1b55d2e7ae5f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,24f3c587cd2b93deed00975cde692d95,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,24f3c587cd2b93deed00975cde692d95,2018-08-29,2018-08-03,4,2018-08-03,2018-07-20
,485d0716be14eb6c955611e8dae28627,2018-08-29,2018-08-23,4,2018-08-23,2018-08-02
,044f05d31c0d20f4552509ed47fc7238,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,f3eb51caa160cc4fb6b6e21abdb6d4d1,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-31,f3eb51caa160cc4fb6b6e21abdb6d4d1,2018-08-29,2018-07-31,6,2018-07-30,2018-07-17
,99f1e732f9d9970d2df7ecb4607e9f47,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,1518f5089b5818a5d02cde31fb273329,2018-08-29,2018-08-29,2,2018-08-29,2018-08-03
2018-08-03,1518f5089b5818a5d02cde31fb273329,2018-08-29,2018-08-03,6,2018-07-31,2018-07-18
,effe29e938787002caf2e9c27efadad7,2018-08-29,2018-08-13,4,2018-08-13,2018-07-18
,9bf86c1414ecdf280851e35925901973,2018-08-29,2018-08-29,2,2018-08-29,2018-07-30
,130dd29046a9838c187516ad5a376cf6,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
2018-08-29,9ee45b22d2bcb74e921a6ca0736128d5,2018-08-29,2018-08-29,5,2018-08-27,2018-07-24
,68c81980575caed3833909cb9a004fa8,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-08-01,68c81980575caed3833909cb9a004fa8,2018-08-29,2018-08-01,6,2018-08-01,2018-07-17
,a0f486292d47da14680ae1a6bd528d5c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,1d1350569727ef4b51ab108a6d6a4bf2,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,1d1350569727ef4b51ab108a6d6a4bf2,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,c0f5cc03672333601f1155e30382797e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-20
,10a1501a67305a5529ef758da8e404df,2018-08-29,2018-08-29,2,2018-08-29,2018-08-02
,10a1501a67305a5529ef758da8e404df,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,bc96afb8a0477838dfbdd9868c81687e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-10
2018-08-09,bc96afb8a0477838dfbdd9868c81687e,2018-08-29,2018-08-09,6,2018-08-06,2018-07-26
,67dc7b53aa4328c044ff937d30c1a8cb,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,b43bdfddf5e86ff0672570a7d85bb1fd,2018-08-29,2018-08-15,4,2018-08-15,2018-07-17
2018-08-29,c6fd36851ab6ec947992c8a42cc4fb51,2018-08-29,2018-08-29,5,2018-08-24,2018-08-06
,c6fd36851ab6ec947992c8a42cc4fb51,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,795cba7e0c988a362589ab4136485947,2018-08-29,2018-08-15,4,2018-08-15,2018-07-17
,1b0d6fcd1f7ee75a42a6d440cee0f554,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,1b0d6fcd1f7ee75a42a6d440cee0f554,2018-08-29,2018-07-31,4,2018-07-31,2018-07-20
,2de2f45a4aa8de5614829e707b3b21a3,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,2b962c2571e9d8022ca57fbbc075bdc7,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
,57181b5afffe47bc0660b0ecd4f8e0a3,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,57181b5afffe47bc0660b0ecd4f8e0a3,2018-08-29,2018-08-01,4,2018-08-01,2018-07-23
,2409b065dc1f2c46e1610a1c69a2822f,2018-08-29,2018-08-14,4,2018-08-14,2018-07-19
,af86a0163e377eaf5a333a73fe3dff5e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,af86a0163e377eaf5a333a73fe3dff5e,2018-08-29,2018-08-01,4,2018-08-01,2018-07-19
,2a464b06f6e81a880289cfce7ef1d8ba,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,2a464b06f6e81a880289cfce7ef1d8ba,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,a36e41f051a32fb42560283d6351de0a,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,a36e41f051a32fb42560283d6351de0a,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,d3a5bf2fdc0db016406b001de8bfee79,2018-08-29,2018-08-29,2,2018-08-29,2018-08-10
,dc468efeca0e062a29e405843e89b5f6,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,e9411c150d6bd29bcef6cff063235003,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,5b0cf4ce46eb87337823657b98396617,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
2018-08-13,5b0cf4ce46eb87337823657b98396617,2018-08-29,2018-08-13,6,2018-08-08,2018-07-23
,fb0f11989267280d83e7c90a603edd37,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
2018-08-17,fb0f11989267280d83e7c90a603edd37,2018-08-29,2018-08-17,6,2018-08-16,2018-08-06
2018-07-30,fb0f11989267280d83e7c90a603edd37,2018-08-29,2018-07-30,6,2018-07-26,2018-07-18
,c2612bd033200abb30daadab4aaa4e1c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-23
,92e9bb0a18e451d774d7ceeecd6c3055,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
,c5b7d9e763326603d1d71e6f758936f7,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,62b03662709234a8f91586d05b394d62,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,628b2b2e8f44b4566d1ee6cf53574ebf,2018-08-29,2018-08-29,2,2018-08-29,2018-07-30
,466c894b072be7810c0af312061ca449,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,ac3091046fb8e06a6feededfc3630452,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
2018-08-28,d08b93baf335bf07301a216659b342ee,2018-08-29,2018-08-28,6,2018-08-27,2018-07-18
,ae4021a4e9d053558d499791e9153834,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,8c7f3bb80f1ddde31165be280357dd63,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,69fcf68508baa8b6f9edb7f0c06ed95e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,cad933ee6965572274fa0d02c8a03ade,2018-08-29,2018-08-29,2,2018-08-29,2018-08-03
,cad933ee6965572274fa0d02c8a03ade,2018-08-29,2018-07-27,4,2018-07-27,2018-07-19
,ed7d36e588b2aad8f35230465f7d6b99,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,1fa3a9b1e4411169020dfa1e67e15dbd,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
2018-08-08,1fa3a9b1e4411169020dfa1e67e15dbd,2018-08-29,2018-08-08,6,2018-08-06,2018-07-19
,34f7ad660569fbc83ee7d63c4451f112,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,34f7ad660569fbc83ee7d63c4451f112,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,150245dd6e6341f09b3f028395b85688,2018-08-29,2018-08-14,4,2018-08-14,2018-07-19
,1472369167ac58a906c935b5bcff725d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-28,4a534189a68f9d955e317de30a9200d5,2018-08-29,2018-08-28,6,2018-08-24,2018-08-06
,4a534189a68f9d955e317de30a9200d5,2018-08-29,2018-08-02,4,2018-08-02,2018-07-17
,0f254b5f046e36e970435e7739213406,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,0f254b5f046e36e970435e7739213406,2018-08-29,2018-08-02,4,2018-08-02,2018-07-19
,61c71dbbedce1e44d14b87a7cb258e00,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
,61c71dbbedce1e44d14b87a7cb258e00,2018-08-29,2018-08-13,4,2018-08-13,2018-07-17
,703ef79441df4b887780ef7266431370,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,ed4efd3f1dd2628e74c9e07336a4d179,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
2018-08-03,ed4efd3f1dd2628e74c9e07336a4d179,2018-08-29,2018-08-03,6,2018-08-01,2018-07-19
,89213d8ed61c370674471da3fa452139,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,6b3f8e42e44b651eeae0dd1bdfe2ada9,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,98883468090085484147742357c9b3a1,2018-08-29,2018-08-20,4,2018-08-20,2018-07-25
,cd037bf150fb92253ae81f312c58fd0c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,cd037bf150fb92253ae81f312c58fd0c,2018-08-29,2018-08-14,4,2018-08-14,2018-07-23
,e83ef516bdb67c0a586874a0133f2473,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,637da66a19bd2bbab1775994e565530a,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,8a1cf67184a920c9dfc9a2fd635976e8,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,07f87d7b00f66ffc23acc2812fa4fabb,2018-08-29,2018-08-29,2,2018-08-29,2018-07-26
,599a0f85e8922f9b800b1167054e9bc5,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
,5363dc66cfa99f4fa5abc9131b540fee,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
,2504a14799c59cb0bae98e6eab613d5c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,44832c4557a866d184734c949f42b32e,2018-08-29,2018-08-23,4,2018-08-23,2018-08-07
,44832c4557a866d184734c949f42b32e,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,05f5b10624e65987aa360f0c7cf6a6db,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,ee72aa5d4fd6faf6608fd7f8c8e5c1ad,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,00c7637a0f28dc2669426f02b87f9ab3,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,00c7637a0f28dc2669426f02b87f9ab3,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
2018-08-28,dbfdf6aa2efec49d76f922e74737428c,2018-08-29,2018-08-28,6,2018-08-22,2018-08-01
,dbfdf6aa2efec49d76f922e74737428c,2018-08-29,2018-07-25,4,2018-07-25,2018-07-17
,be998a519d6cbdb7fa996d9c647856a4,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
2018-08-08,be998a519d6cbdb7fa996d9c647856a4,2018-08-29,2018-08-08,6,2018-08-07,2018-07-17
,ea6e8868b24e9f4207cb264ac157fa02,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,ea6e8868b24e9f4207cb264ac157fa02,2018-08-29,2018-08-15,4,2018-08-15,2018-07-17
,976ff17d5d199607330ad2e60ba8902a,2018-08-29,2018-08-29,2,2018-08-29,2018-08-01
2018-08-01,976ff17d5d199607330ad2e60ba8902a,2018-08-29,2018-08-01,6,2018-07-26,2018-07-17
,e38e5f834a548ce69760d61924b4fec7,2018-08-29,2018-08-29,2,2018-08-29,2018-07-20
2018-08-14,8963289edc28d649e5b62daf05d41f1f,2018-08-29,2018-08-14,6,2018-08-10,2018-07-18
,ab43cbac29f0bb11dc59f409ecf8fd3c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,ab43cbac29f0bb11dc59f409ecf8fd3c,2018-08-29,2018-08-01,4,2018-08-01,2018-07-18
,26b3c346aca06cf035df2497a98cdbcd,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
2018-08-27,4366a49e754eaf067ca42d64470b7305,2018-08-29,2018-08-27,6,2018-08-24,2018-08-14
,4366a49e754eaf067ca42d64470b7305,2018-08-29,2018-08-01,4,2018-08-01,2018-07-19
,c902eccc1e515e1ad372d878be4b2560,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,3ce7b0cffb9a10332406d04ca0847ce8,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,3ce7b0cffb9a10332406d04ca0847ce8,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
2018-08-28,49dc9ba12b39dc08592d325d01fecb5b,2018-08-29,2018-08-28,6,2018-08-24,2018-07-17
,dd9d29609196c7b8ac6e2b8f7fecbcca,2018-08-29,2018-08-29,2,2018-08-29,2018-08-10
2018-08-10,dd9d29609196c7b8ac6e2b8f7fecbcca,2018-08-29,2018-08-10,6,2018-08-08,2018-07-19
,50ce9e70245f5a9432ee001c06833a44,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,50ce9e70245f5a9432ee001c06833a44,2018-08-29,2018-08-02,4,2018-08-02,2018-07-17
2018-08-29,2ddb0996132adde9e09da11e26b6fd5e,2018-08-29,2018-08-29,5,2018-08-24,2018-08-06
,2ddb0996132adde9e09da11e26b6fd5e,2018-08-29,2018-07-31,4,2018-07-31,2018-07-23
,b4f8053e006889ee29e37a3a3eb07071,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,cab59217ebef2373644887138ae31a19,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
2018-07-31,cab59217ebef2373644887138ae31a19,2018-08-29,2018-07-31,6,2018-07-27,2018-07-17
,f98bf665cca0aff377dba0675cf49ea4,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
2018-08-22,ca66fafa346d2b48e77cb7116a82cd6e,2018-08-29,2018-08-22,6,2018-08-17,2018-08-09
,ca66fafa346d2b48e77cb7116a82cd6e,2018-08-29,2018-08-07,4,2018-08-07,2018-07-30
2018-07-27,ca66fafa346d2b48e77cb7116a82cd6e,2018-08-29,2018-07-27,6,2018-07-26,2018-07-18
,fb40b5e840a5f7bdab77b2cf79abe102,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
2018-08-16,fb40b5e840a5f7bdab77b2cf79abe102,2018-08-29,2018-08-16,6,2018-08-15,2018-08-03
2018-08-03,fb40b5e840a5f7bdab77b2cf79abe102,2018-08-29,2018-08-03,6,2018-08-01,2018-07-18
,ca9a7c2abacebcc9e1a6748e61ea0b50,2018-08-29,2018-08-27,4,2018-08-27,2018-07-17
,0a770bca5830fdffcad14689b0101f1c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,731c5c62fe85b34bc994135861631ba6,2018-08-29,2018-08-21,4,2018-08-21,2018-08-07
,8afea5bfc96e4a270738dd9f92b8c60e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,8afea5bfc96e4a270738dd9f92b8c60e,2018-08-29,2018-08-15,4,2018-08-15,2018-07-24
,e0a9c1c7d94fa2e72d7fe7cfdb62e4b6,2018-08-29,2018-08-29,2,2018-08-29,2018-08-02
,e0a9c1c7d94fa2e72d7fe7cfdb62e4b6,2018-08-29,2018-08-01,4,2018-08-01,2018-07-19
,73cb0b99c889182ab37529f9148d1be0,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-16,73cb0b99c889182ab37529f9148d1be0,2018-08-29,2018-08-16,6,2018-08-14,2018-07-17
